2,842|Forty Thieves|1944|59 min|Action, Adventure, Drama|6.7|When he runs for sheriff, Hoppy is beaten by Jerry Doyle, the gutless wonder voted for by every crook in town. When Hoppy moves to have the new sheriff impeached, outlaw leader Tad Hammond hires forty gunslingers to stop him. Stop Hoppy? Hah!
2,843|Frontier Outlaws|1944|59 min|Animation, Action, Music|6.6|Billy Carson, looking for rustlers, kills Bradley in a gun fight. Arrested, the judge finds him innocent but jails him anyway. When the rustling resumes he is released and posing as a Mexican cattle buyer he hopes to trap the culprits.
2,844|Fuzzy Settles Down|1944|59 min|Action, Adventure, Comedy|6.5|Wishing to settle down, Fuzzy uses his reward money to buy a newspaper. He then raises money for the new telegraph line. When it is stolen, Barlowe incites the towns people to hang him. But his pal Billy Carson is at work to clear him.
2,845|Gangsters of the Frontier|1944|59 min|Action, Adventure, Music|5.4|Tex put the Kern gang away once but they have returned with reinforcements and have take over the town of Red Rock capturing the townsmen and forcing them to work for them in the gold mines. Dave and Tex then organize the ranchers into the Territorial Rangers. After blowing up the mines to keep the gang from getting the gold, they are ready for the showdown between the two sides.
2,846|Ghost Guns|1944|59 min|Action, Adventure, Western|4.7|U.S. Marshals Nevada Jack McKenzie and Sandy Hopkins ride into Big Piney Basin at the request of Ann Jordan, daughter of a rancher who has been killed and whose cattle have been rustled. At Ann's home, they find Ted Connors, the only surviving member of the Connors brothers, the other two having been killed the previous night. Nevada rides into town and discovers it is run by Matson and Judge Kelbro and that it was Matson's gang that killed the Connors and Ann's father. Matson believes that Ted, who can identify some of the gang, is dead but sends his henchmen out to investigate. Sandy, working as a swamper in the poolroom, overhears a plot to rustle the remaining cattle, and rides out to warn Nevada and Ann. Nevada and Sandy round up the gang, Matson and Kelbro are turned over to the authorities, and Ted and Ann are planning their marriage as Nevada and Sandy ride off to new adventures.
2,847|Goodnight, Sweetheart|1944|59 min|Action, Comedy, Crime|5.3|A journalist attacks the campaign of a mayoral candidate who has gained the endorsement of a rival newspaper.
2,848|The Great Alaskan Mystery|1944|59 min|Action, Adventure, Drama|6.6|An adventurer goes after Nazi spies who have a new death ray called the Paratron.
2,849|The Great Mike|1944|59 min|Action, Adventure, Comedy|5.4|"Story of a boy and his horse. Mike is the horse and is owned by Speck (Carl ""Alfalfa"" Switzer) and his best friend Jimmy (Rober ""Buzz"" Henry), together they have a paper route, on which they deliver papers to customers via a wagon pulled by Mike. Recenlty a horse track has been built in the area and attracts horse breeder and racer Colonel Whiteny (Pierre Watkin). He takes out a subscription for delivery and meets Mike and Speck & Jimmy. Clever Jimmy talks both the Colonel and Speck into taking on the Colonel's pure bred race horses at the track with comedic results."
2,850|Guns of the Law|1944|59 min|Action, Adventure, Music|5.8|"The 11th in the series of 14 ""Texas Rangers"" westerns from P.R.C. that starred Dave O'Brien and Jim Newill, before Newill was replaced by Tex Ritter in the concluding eight films of a very bad 22-films series: Lillian Wilkins and her old Civil War Veteran Uncle Jed Wilkins own a ranch through which a pipeline will be laid. They are unaware of this but Dan Tyndall, Joe Hyslop and Tom Binns are aware of the possibilities for a quick profit and set out to prove through crooked-surveyor Sam Brisco that the land has been improperly surveyed and not rightfully the possession of the Wilkins. They go to family friend and attorney Kendall Lowther for advice and this is not a good move as Lowther is actually the brains behind the scheme to beat them out of their property. But Texas Rangers Tex Wyatt and Jim Steele show up to take a hand on the side of the Wilkins. That also means that Panhandle Perkins, accompanied by Lee Zahler's horrific comedy scoring, will also show up. Wilkerson's comedy and Zahler's music is enough to make one root for the villains. This one has so many villains that Bud Osborne is relegated to playing a good guy role."
2,851|Gunsmoke Mesa|1944|77 min|Action, Adventure, Music|4.6|Black's men kill a couple but fail to find their baby that will make Black a fortune. The Texas Rangers arrive to find the murdered couple and the baby and soon find themselves accused of the murder. As the other two Rangers investigate, Panhandle turns on a gramophone recorder to try and record the baby. Just then Black and his men arrive making him a prisoner and what they say will later prove to be the evidence needed to convict them.
2,852|Gypsy Wildcat|1944|77 min|Action, Adventure, Drama|5.9|A wicked baron oppresses Gypsies but is fascinated by the beautiful Carla, who loves a stranger on a white horse.
2,853|Haunted Harbor|1944|77 min|Action, Adventure, Crime|7.2|A sea captain about to be hanged for a murder he didn't commit is rescued from the gallows by two of his crewmen. They head for the island of Pulinan, where they believe the real murderer--the captain's former partner--is hiding so the captain can clear his name. As it turns out, their troubles are only beginning.
2,854|Hidden Valley Outlaws|1944|77 min|Action, Adventure, Drama|7.1|Lawyer Leland is using land rights to kick the ranchers off their land. When Wild Bill and Gabby arrive to help the ranchers, he has actor Percel frame them for murder and then incites the townsmen to lynch them.
2,855|In Society|1944|77 min|Action, Comedy, Crime|6.8|Two bumbling plumbers are hired by a socialite to fix a leak. A case of mistaken identity gets the pair an invitation to a fancy party and an entree into high society. As expected, things don't go too smoothly.
2,856|Kato hayabusa sento-tai|1944|77 min|Action, War|7.1|Biographical movie about Colonel Kato, an officer serving with the Imperial Japanese Army Air Force in Southeast Asia, he was highly respected by his pilots for his fairness and excellent flying ability.
2,857|The Laramie Trail|1944|77 min|Action, Adventure, Drama|5.3|Rafadan finds nothing but trouble when he and Frog go to settle the ranch that Bill Smith traded for his California ranch. On the trail, they find the dazed Jim Terrill who is accused of killing Smith. But Rafadan believes that Jim is innocent and works to free him and catch the true killer.
2,858|The Last Horseman|1944|77 min|Action, Adventure, Comedy|6.2|Banker Watson is after Williams' ranch and has his men rob Lucky of the check Williams needs to pay off his note. When Saunders offers to lend Williams the money, Watson kills him and frames Williams. Then he sends a fake cattle inspector to quarantine Williams' cattle. But Lucky suspects Watson and he has a plan to bring him into the open and it also involves a fake inspector.
2,859|Law of the Valley|1944|77 min|Action, Adventure, Drama|5.7|Dan Stanton and Condon are foreclosing on a group of ranchers in order to gain a land-monopoly. They have one of the ranchers, whose property supplies the others with water, killed. Ann Jennings, niece of the rancher, sends for U. S. Marshals Nevada Jack McKenzie and Sandy Hopkins, who organize the ranchers who take over the dead man's property and blast the dam releasing needed water to all the ranchers.Nevada and Sandy trace the origin of the situation to the fact that a railroad company is planning a spur-line through the valley and only three men are in possession of this information. Nevada and Sandy, aided by the sheriff, round up Stanton, Condon and their gang members.
2,860|Leave It to the Irish|1944|77 min|Action, Comedy, Drama|4.6|Private Investigator Terry Moran (James Dunn), who is in love with Nora O'Brien (Wanda McKay) the daughter of Police Detective Tim O'Brien (Arthur Loft), is hired by Mrs. Hamilton to solve ...                See full summary »
2,861|Lights of Old Santa Fe|1944|77 min|Action, Comedy, Music|6.2|Rival rodeos are operated by good guy Gabby and bad guy Richard Powers. Dale is trying to choose between them, aided ultimately by Roy and the Sons of the Pioneers (who are radio singers).
2,862|Louisiana Hayride|1944|77 min|Action, Comedy, Music|6.4|Two con men dupe a country bumpkin into giving them all of her money under the pretense that they'll make her a movie star. She and her family eventually track them in Hollywood, still unaware they're being taken. The crooked pair enlist the help of a bellboy posing as a director and arrange for a fake screen test for the girl.
2,863|Lumberjack|1944|77 min|Action, Adventure, Drama|6.8|Hoppy and his pals ride to the rescue when hornswogglers threaten a widow's forestland.
2,864|Marine Raiders|1944|77 min|Action, Drama, Romance|5.7|A U.S. Marine major tries to keep his captain on the right track through combat on Guadalcanal, training new recruits in San Diego, and a relationship with a WAAAF while on leave in Australia.
2,865|Marked Trails|1944|77 min|Action, Adventure, Crime|6.4|"Following completion of the ""Trail Blazers"" series, Bob Steele and Hoot Gibson were paired in three other Monogram westerns, with the only connection to the ""Trail Blazers"" series being Steele and Gibson in the cast and production and distribution by Monogram, with various Monogram people serving as production supervisors i.e., William Strobach on this entry and Victor Hammond on the other two. This one finds Jack Slade (Mauritz Hugo) and Mary Conway,alias Blanche (Veda Ann Borg), being recognized as known and wanted crooks by deputy marshal Harry Stevens (Steve Clark) and, when he orders them out of town, Slade kills him. His son, Bob Stevens (Bob Steele) and friend Parkford (Hoot Gibson) become U.S. Marshals and proceed to rid the town of the cut-throat gang that has been terrorizing the citizens. Bob goes undercover as an outlaw and works his way into the gang, while Hoot poses as a Dude who goes about making fiery speeches on behalf of law and order. The Gibson role here is limited in the action scenes to none, as he and his Monogram stunt double, Ben Corbett, were both getting a bit long in the tooth for such, and the nominal second lead was played by a relative newcomer to the screen, Ralph Lewis (II) as a good guy/bad guy outlaw, who is not the same as the older Ralph Lewis (I) who was making films in the 30's. Rule of thumb here for those who don't know what either one looks like is that any Ralph Lewis credit in the 1930's belongs to (I) and any occurring circa 1943-47 belongs to (II)."
